GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
310M100US31460,31460,"Madera-Chowchilla, CA Metro Area",75140,678,22603,2247,14532,1940,0,197,14532,1940,13880,1824,652,521,8071,1502,19845,2411,9826,1602,0,197,9826,1602,9330,1657,496,303,10019,1679,23260,2136,14276,1699,0,197,14276,1699,13230,1676,1046,454,8984,1495,9432,1813,6875,1522,0,197,6875,1522,6668,1471,207,216,2557,935
310M100US31540,31540,"Madison, WI Metro Area",318618,755,14318,2152,10274,1753,0,145,10274,1753,9398,1686,876,423,4044,952,63923,3778,51672,3083,0,145,51672,3083,47900,2942,3772,684,12251,1605,98951,3949,83364,3916,0,145,83364,3916,79603,3809,3761,869,15587,1639,141426,4278,123749,4271,172,157,123577,4256,120858,4168,2719,737,17677,1799
310M100US31700,31700,"Manchester-Nashua, NH Metro Area",225744,1008,15385,2152,10549,1796,0,181,10549,1796,9305,1667,1244,655,4836,1064,58051,3659,46277,3269,73,118,46204,3271,44141,3123,2063,643,11774,1872,62000,3099,52690,2875,0,181,52690,2875,49998,2854,2692,819,9310,1311,90308,4174,80649,4076,243,330,80406,4111,77135,4136,3271,1005,9659,1450
310M100US31740,31740,"Manhattan, KS Metro Area",60896,1117,3402,1009,1983,792,173,293,1810,746,1617,676,193,208,1419,866,15873,1905,13229,1685,1641,774,11588,1555,11041,1600,547,322,2644,766,21272,1979,16775,1637,3613,989,13162,1439,12618,1421,544,351,4497,1194,20349,1773,17258,1805,930,418,16328,1796,16186,1784,142,138,3091,887
310M100US31860,31860,"Mankato-North Mankato, MN Metro Area",46832,426,1748,519,1004,327,0,139,1004,327,930,333,74,119,744,338,12078,1084,10201,1154,0,139,10201,1154,9699,1054,502,262,1877,495,17002,1291,15060,1241,22,36,15038,1245,14688,1286,350,197,1942,508,16004,1361,14929,1323,0,139,14929,1323,14642,1329,287,209,1075,383
310M100US31900,31900,"Mansfield, OH Metro Area",64108,621,6982,1234,2888,820,0,182,2888,820,2574,757,314,247,4094,1021,25185,1801,18347,1852,0,182,18347,1852,16684,1837,1663,677,6838,1150,21734,1758,15484,1711,148,246,15336,1721,13473,1458,1863,1053,6250,1020,10207,1536,8742,1352,0,182,8742,1352,8289,1243,453,418,1465,550
310M100US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",363293,934,119429,5580,73427,4736,0,206,73427,4736,63937,4335,9490,2227,46002,3790,88676,4657,63039,4038,0,206,63039,4038,56271,3911,6768,1479,25637,2680,91011,5211,71429,4688,160,272,71269,4702,65842,4882,5427,1608,19582,2673,64177,5008,55235,4827,45,79,55190,4815,52861,4725,2329,819,8942,1801
310M100US32780,32780,"Medford, OR Metro Area",105195,1122,11166,1739,7887,1427,0,193,7887,1427,6268,1196,1619,802,3279,869,28092,2825,19497,2514,0,193,19497,2514,16785,2486,2712,885,8595,1572,40345,2938,29868,2725,0,193,29868,2725,27109,2739,2759,1031,10477,1860,25592,2668,20791,2261,0,193,20791,2261,19342,2098,1449,758,4801,1463
310M100US32820,32820,"Memphis, TN-MS-AR Metro Area",704197,1599,83333,5054,44702,3548,0,184,44702,3548,36073,2992,8629,1564,38631,3155,196364,6408,142018,5691,139,169,141879,5687,125687,5369,16192,2345,54346,3338,233503,6392,189456,6337,504,317,188952,6343,172380,6167,16572,2312,44047,2839,190997,8043,163831,7223,613,323,163218,7193,158596,7222,4622,1046,27166,2796
310M100US32900,32900,"Merced, CA Metro Area",122787,703,38351,3382,25705,3056,0,197,25705,3056,22293,2814,3412,1011,12646,1596,33000,2937,24227,2830,0,197,24227,2830,18660,2410,5567,1546,8773,1362,35727,3074,27370,2849,0,197,27370,2849,23325,2476,4045,1122,8357,1436,15709,2420,14022,2395,0,197,14022,2395,13409,2329,613,357,1687,441
310M100US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3086889,767,379758,12764,253994,9702,0,211,253994,9702,211625,9171,42369,3541,125764,7777,849755,16321,656858,13706,165,273,656693,13745,576135,14589,80558,5636,192897,9237,906972,15411,746354,15567,2233,1106,744121,15674,670573,14616,73548,5327,160618,7075,950404,14717,813425,14191,878,515,812547,14260,759903,14102,52644,4089,136979,6240
310M100US33140,33140,"Michigan City-La Porte, IN Metro Area",59906,625,6779,912,2864,690,0,184,2864,690,2491,684,373,210,3915,713,23853,1753,16212,1781,0,184,16212,1781,14583,1615,1629,608,7641,1191,20363,1702,14978,1649,0,184,14978,1649,14041,1640,937,365,5385,943,8911,1283,7467,1197,0,184,7467,1197,6902,1186,565,412,1444,484
310M100US33260,33260,"Midland, TX Metro Area",76174,662,11995,1871,8846,1606,0,206,8846,1606,8662,1591,184,202,3149,881,17788,2335,13769,2254,0,206,13769,2254,13342,2204,427,433,4019,1018,27946,2676,23140,2743,0,206,23140,2743,22075,2808,1065,722,4806,1153,18445,2260,14929,2049,0,206,14929,2049,14679,2041,250,267,3516,859
310M100US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",833417,1550,71620,3680,42001,3267,0,145,42001,3267,35318,2802,6683,1077,29619,2585,208728,6335,159336,5787,0,145,159336,5787,143434,5352,15902,1762,49392,2842,261690,7049,217399,6604,39,65,217360,6600,201905,6680,15455,1907,44291,3088,291379,6826,256093,6547,87,121,256006,6548,248659,6512,7347,1177,35286,2569
310M100US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1850540,2640,109163,5131,72139,4741,0,184,72139,4741,62666,4163,9473,1767,37024,2976,368185,7961,289884,7471,132,169,289752,7463,266690,7580,23062,2338,78301,4639,604381,10634,518091,9557,919,505,517172,9469,486735,9009,30437,2204,86290,4001,768811,11361,691626,11127,661,363,690965,11143,668457,10776,22508,2358,77185,3752
310M100US33540,33540,"Missoula, MT Metro Area",59176,841,2002,968,1270,850,0,157,1270,850,1112,842,158,162,732,412,11960,1816,9322,1603,0,157,9322,1603,8218,1539,1104,597,2638,856,19321,2141,15381,2011,0,157,15381,2011,14033,1935,1348,594,3940,1210,25893,1873,22605,1812,0,157,22605,1812,21675,1878,930,486,3288,770
310M100US33660,33660,"Mobile, AL Metro Area",214012,990,28404,2771,13732,2121,0,184,13732,2121,10486,1731,3246,1272,14672,1832,68996,3845,46322,3418,168,200,46154,3435,40836,3096,5318,1303,22674,2338,67840,3329,50374,3319,855,723,49519,3316,44903,3233,4616,1300,17466,2296,48772,4005,40891,3940,166,200,40725,3926,39282,3810,1443,529,7881,1347
310M100US33700,33700,"Modesto, CA Metro Area",262084,1087,54896,4341,36884,3585,0,197,36884,3585,29547,3212,7337,1545,18012,2202,73848,4276,54606,3740,71,115,54535,3734,44655,3357,9880,1935,19242,2301,90374,3990,67886,3698,247,291,67639,3656,59817,3710,7822,1505,22488,2388,42966,3159,35856,3147,0,197,35856,3147,32843,2951,3013,886,7110,1334
310M100US33740,33740,"Monroe, LA Metro Area",89285,1159,11622,1631,5962,1389,0,193,5962,1389,5299,1293,663,395,5660,1083,30879,2395,18766,2035,0,193,18766,2035,17596,1965,1170,456,12113,1878,27234,2266,20539,2256,68,109,20471,2234,18543,2168,1928,721,6695,1231,19550,2181,17530,2290,0,193,17530,2290,16877,2251,653,441,2020,612
310M100US33780,33780,"Monroe, MI Metro Area",81297,586,5730,1323,3138,830,0,161,3138,830,2549,766,589,344,2592,946,29690,2043,20493,1788,0,161,20493,1788,18052,1578,2441,901,9197,1301,30278,1923,24701,1797,0,161,24701,1797,23755,1767,946,417,5577,1043,15599,1689,13222,1468,0,161,13222,1468,12806,1464,416,230,2377,667
310M100US33860,33860,"Montgomery, AL Metro Area",197608,1359,24043,2463,11419,1778,0,184,11419,1778,9420,1662,1999,723,12624,1845,56230,4202,39728,3513,44,71,39684,3520,36547,3386,3137,871,16502,1806,61942,3809,46294,3508,344,228,45950,3509,43045,3470,2905,763,15648,1945,55393,3616,45801,3042,1480,566,44321,2938,42784,2908,1537,716,9592,1746
310M100US34060,34060,"Morgantown, WV Metro Area",66670,898,5385,1057,2409,798,0,182,2409,798,2016,753,393,259,2976,689,23503,1970,16296,1791,0,182,16296,1791,15145,1783,1151,487,7207,1139,14872,1482,10819,1194,0,182,10819,1194,10229,1165,590,407,4053,976,22910,1897,19372,1930,0,182,19372,1930,18991,1905,381,311,3538,939
310M100US34100,34100,"Morristown, TN Metro Area",70351,1149,11734,1438,4444,808,0,193,4444,808,3598,741,846,417,7290,1382,28458,2082,20637,1921,0,193,20637,1921,18285,1987,2352,826,7821,1305,18949,1788,15078,1707,143,333,14935,1681,13158,1672,1777,594,3871,907,11210,1618,9352,1525,0,193,9352,1525,9074,1528,278,217,1858,687
310M100US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",59848,725,6034,1364,2902,811,0,192,2902,811,2616,801,286,193,3132,932,15785,1773,11476,1372,85,140,11391,1385,10354,1269,1037,445,4309,941,23576,1827,17851,1743,127,109,17724,1745,16374,1672,1350,449,5725,1104,14453,1561,11439,1514,238,94,11201,1508,10794,1435,407,343,3014,664
310M100US34620,34620,"Muncie, IN Metro Area",52689,505,5117,1239,2985,1046,0,184,2985,1046,2106,721,879,579,2132,601,18765,1931,13240,1702,0,184,13240,1702,11403,1645,1837,704,5525,1095,17388,1579,13084,1636,0,184,13084,1636,11609,1613,1475,535,4304,847,11419,1387,9278,1213,0,184,9278,1213,9122,1216,156,160,2141,632
310M100US34740,34740,"Muskegon-Norton Shores, MI Metro Area",89372,767,9837,1368,4622,1044,0,161,4622,1044,3294,891,1328,647,5215,734,29707,2040,20269,1712,135,219,20134,1703,17614,1802,2520,689,9438,1217,34117,1828,27128,1697,134,150,26994,1711,23687,1685,3307,877,6989,1122,15711,1751,13194,1762,0,161,13194,1762,12620,1736,574,284,2517,556
310M100US34820,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",147114,1133,18892,2648,11359,2236,0,197,11359,2236,9266,2027,2093,862,7533,1376,42993,2897,29140,2418,40,65,29100,2416,24696,2251,4404,962,13853,1962,54839,3229,43189,3169,114,188,43075,3162,39769,2938,3306,1030,11650,1810,30390,2708,24857,2573,0,197,24857,2573,24019,2575,838,440,5533,1023
310M100US34900,34900,"Napa, CA Metro Area",72641,493,14846,2389,12671,2398,0,197,12671,2398,11772,2499,899,401,2175,745,14759,1669,11334,1600,91,159,11243,1620,9309,1623,1934,655,3425,809,21505,1767,17357,1678,0,197,17357,1678,16098,1744,1259,481,4148,804,21531,1756,18737,1755,75,97,18662,1749,18082,1689,580,325,2794,596
310M100US34940,34940,"Naples-Marco Island, FL Metro Area",152072,905,27601,3050,19561,2857,0,211,19561,2857,17720,2596,1841,896,8040,2043,40774,3734,31332,3257,0,211,31332,3257,29486,3270,1846,829,9442,1800,42850,3814,32491,4020,0,211,32491,4020,29973,3822,2518,934,10359,1747,40847,3017,31988,2722,0,211,31988,2722,30300,2692,1688,708,8859,1614
310M100US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",902203,3316,91220,5202,52334,4348,0,193,52334,4348,44724,4096,7610,1482,38886,2736,248274,7382,185459,7840,27,59,185432,7827,167863,7520,17569,2390,62815,3422,248735,7858,202877,7320,399,253,202478,7341,189371,7089,13107,1984,45858,3199,313974,7484,269455,7308,383,298,269072,7326,261312,7394,7760,1721,44519,3436
310M100US35300,35300,"New Haven-Milford, CT Metro Area",460338,385,42753,3565,24900,2880,0,193,24900,2880,21058,2525,3842,1031,17853,2191,132456,5313,103041,4909,0,193,103041,4909,88636,4925,14405,2364,29415,2826,123412,4169,105468,4099,0,193,105468,4099,93387,3671,12081,1916,17944,1931,161717,5745,142261,5346,440,491,141821,5342,135178,5304,6643,1209,19456,1930
310M100US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",659107,1417,87378,5255,52621,4404,0,193,52621,4404,43240,3892,9381,2341,34757,3007,179658,5142,130556,4724,151,172,130405,4714,118017,4349,12388,1871,49102,3330,206729,5691,162078,5207,886,510,161192,5220,148498,5100,12694,1367,44651,2927,185342,6354,158124,6421,1037,468,157087,6425,151552,6340,5535,1194,27218,2333
310M100US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",10473643,2346,1361906,18989,882517,13835,0,184,882517,13835,765457,12878,117060,5535,479389,11814,2491271,27629,1862743,23884,698,391,1862045,23906,1663710,21778,198335,8538,628528,15208,2470455,27022,1985784,25007,2467,729,1983317,24962,1795251,22989,188066,6887,484671,10162,4150011,28226,3610491,25031,775,365,3609716,25077,3429220,23877,180496,6990,539520,13011
310M100US35660,35660,"Niles-Benton Harbor, MI Metro Area",80840,513,8691,1345,4767,908,0,161,4767,908,3902,856,865,420,3924,845,24634,1737,18062,1437,0,161,18062,1437,15966,1452,2096,587,6572,1137,26144,1621,19614,1461,0,161,19614,1461,18325,1434,1289,437,6530,1009,21371,1756,17820,1515,0,161,17820,1515,17183,1469,637,304,3551,772
310M100US35840,35840,"North Port-Bradenton-Sarasota, FL Metro Area",337644,2087,32894,3242,23072,2925,0,211,23072,2925,18528,2485,4544,1570,9822,1792,99312,5283,74077,5231,0,211,74077,5231,64824,4916,9253,1957,25235,2341,111179,4386,85554,4570,203,244,85351,4602,76724,4310,8627,1738,25625,2571,94259,5024,76587,4367,0,211,76587,4367,73210,4135,3377,975,17672,2077
310M100US35980,35980,"Norwich-New London, CT Metro Area",147348,1198,9904,1765,6535,1628,0,193,6535,1628,5080,1434,1455,633,3369,825,46756,2595,37378,2543,602,428,36776,2457,33405,2442,3371,953,9378,1552,43350,2809,36362,2677,1845,711,34517,2666,30834,2519,3683,1021,6988,1248,47338,2634,41922,2335,900,437,41022,2303,39453,2347,1569,603,5416,1014
310M100US36100,36100,"Ocala, FL Metro Area",154891,1390,18989,2728,9744,1847,0,211,9744,1847,8055,1786,1689,597,9245,2103,56001,3768,37214,3498,0,211,37214,3498,32386,3433,4828,1232,18787,2459,52023,3598,36921,3043,215,364,36706,3068,32622,3007,4084,1199,15102,1943,27878,2938,22065,2690,0,211,22065,2690,20033,2478,2032,1202,5813,1351
310M100US36140,36140,"Ocean City, NJ Metro Area",49463,691,4870,1377,3430,1238,0,192,3430,1238,2319,845,1111,734,1440,527,16182,1462,11744,1363,187,294,11557,1376,10017,1472,1540,499,4438,870,11752,1294,9726,1281,85,98,9641,1264,8808,1192,833,383,2026,648,16659,1468,13658,1517,39,65,13619,1511,12906,1492,713,284,3001,654
310M100US36220,36220,"Odessa, TX Metro Area",72509,1092,17946,1953,10795,1673,0,206,10795,1673,9788,1527,1007,609,7151,1487,20078,2156,15681,2100,0,206,15681,2100,15273,2069,408,279,4397,1007,24888,2454,19767,2275,0,206,19767,2275,18890,2193,877,591,5121,1202,9597,1416,7949,1330,0,206,7949,1330,7861,1312,88,111,1648,573
310M100US36260,36260,"Ogden-Clearfield, UT Metro Area",274480,1154,17603,2192,13171,1836,0,181,13171,1836,12056,1787,1115,558,4432,1186,65974,3785,51218,3706,137,114,51081,3685,48035,3637,3046,839,14756,1789,107709,4147,83369,3927,1148,441,82221,3886,79591,3813,2630,763,24340,1940,83194,3985,71649,3329,643,389,71006,3413,69821,3403,1185,431,11545,1399
310M100US36420,36420,"Oklahoma City, OK Metro Area",676072,1626,75327,3844,48311,3172,30,51,48281,3170,44358,2925,3923,889,27016,2190,178594,5833,127133,5020,316,176,126817,5057,118987,5082,7830,1392,51461,3119,223385,6175,171637,5596,2210,591,169427,5508,161641,5398,7786,1256,51748,2757,198766,5168,169648,4803,1827,530,167821,4816,164364,4803,3457,932,29118,2285
310M100US36500,36500,"Olympia, WA Metro Area",139177,1215,7664,1512,4284,1204,0,192,4284,1204,3447,1133,837,459,3380,1003,31822,2799,24740,2254,372,258,24368,2266,21580,2165,2788,883,7082,1432,57986,2862,46024,2843,1092,630,44932,2815,41970,2831,2962,857,11962,1661,41705,3387,35393,2938,750,372,34643,2903,32959,2796,1684,633,6312,1250
310M100US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",470757,1091,41068,2700,27250,2555,0,184,27250,2555,23833,2425,3417,920,13818,1588,104782,3924,81985,3437,160,108,81825,3451,77054,3547,4771,1061,22797,1798,155580,4709,130836,4431,1420,570,129416,4486,122597,4228,6819,1187,24744,1959,169327,4797,148924,4699,1864,561,147060,4760,143384,4599,3676,700,20403,1793
310M100US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",1182601,1857,124118,7746,81144,6234,0,211,81144,6234,66823,5117,14321,2625,42974,4150,329411,10157,247974,9437,0,211,247974,9437,214904,8895,33070,4152,81437,5986,383388,11793,312755,10727,773,539,311982,10793,282470,9545,29512,3637,70633,6549,345684,11454,300507,10325,309,303,300198,10366,283612,10124,16586,2454,45177,3393
310M100US36780,36780,"Oshkosh-Neenah, WI Metro Area",90594,819,5545,898,3025,703,0,145,3025,703,2800,674,225,202,2520,577,27051,2021,20350,1832,0,145,20350,1832,18160,1613,2190,672,6701,1074,31054,2050,24962,2019,0,145,24962,2019,23576,1951,1386,461,6092,999,26944,2180,24164,1967,0,145,24164,1967,23440,2067,724,373,2780,767
310M100US36980,36980,"Owensboro, KY Metro Area",61568,1416,6893,1273,2604,918,0,181,2604,918,2389,890,215,268,4289,1079,24068,1691,17929,1747,0,181,17929,1747,16640,1837,1289,574,6139,928,18401,1667,14500,1404,25,46,14475,1395,13682,1356,793,356,3901,824,12206,1635,10102,1374,0,181,10102,1374,9908,1376,194,184,2104,694
310M100US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",437483,722,74683,4015,55288,3317,0,197,55288,3317,49969,3395,5319,1198,19395,2299,75821,4672,57531,4449,529,255,57002,4468,49248,3843,7754,1730,18290,2134,147531,4830,119415,5078,940,366,118475,5086,108561,5050,9914,1431,28116,2762,139448,5188,118164,4579,843,558,117321,4439,109499,4375,7822,1422,21284,2165
310M100US37340,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",280751,686,24303,2989,13435,1872,0,211,13435,1872,10934,1846,2501,1131,10868,2066,76731,4822,55653,4170,318,370,55335,4088,46627,3752,8708,1863,21078,2391,102113,5603,77144,5240,350,189,76794,5216,67958,4384,8836,1952,24969,2996,77604,3946,67411,3559,556,419,66855,3510,62171,3429,4684,1256,10193,1753
310M100US37380,37380,"Palm Coast, FL Metro Area",47099,1243,4958,1717,1761,749,0,211,1761,749,1150,520,611,632,3197,1317,16044,1753,10716,1710,0,211,10716,1710,9730,1632,986,573,5328,1148,14771,1944,9505,1803,0,211,9505,1803,8596,1833,909,500,5266,1197,11326,1651,8239,1354,0,211,8239,1354,7619,1224,620,358,3087,920
310M100US37460,37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",92480,750,9517,1881,5504,1425,0,211,5504,1425,4455,1273,1049,492,4013,1073,24269,2247,17108,1945,94,106,17014,1949,14937,1774,2077,747,7161,1209,36528,2760,29019,2881,665,451,28354,2789,26266,2783,2088,848,7509,1241,22166,2604,18479,2554,487,240,17992,2513,17223,2378,769,409,3687,935
310M100US37620,37620,"Parkersburg-Marietta-Vienna, WV-OH Metro Area",86773,1248,7128,1211,2865,769,0,184,2865,769,2599,723,266,213,4263,1029,34043,2132,23293,1927,0,184,23293,1927,21191,1787,2102,802,10750,1372,28537,1959,21432,1816,0,184,21432,1816,20032,1777,1400,523,7105,1152,17065,1911,14222,1822,0,184,14222,1822,13562,1788,660,355,2843,808
310M100US37700,37700,"Pascagoula, MS Metro Area",84500,1336,9398,1734,4997,1280,0,198,4997,1280,4071,1158,926,499,4401,892,25822,2655,16985,2091,0,198,16985,2091,15450,2033,1535,702,8837,1558,31006,2390,23599,2279,54,91,23545,2292,22358,2295,1187,516,7407,1259,18274,2203,14748,2022,203,200,14545,2010,13960,1982,585,346,3526,1091
310M100US37860,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",241068,1790,24322,2551,12616,1962,81,135,12535,1960,10022,1857,2513,790,11706,1470,66499,4279,46193,3927,877,480,45316,3882,39849,3708,5467,1310,20306,2064,89849,4650,68101,4280,3050,981,65051,4188,59696,3901,5355,1445,21748,2431,60398,3723,52213,3717,3453,1198,48760,3819,47557,3873,1203,609,8185,1328
310M100US37900,37900,"Peoria, IL Metro Area",197334,862,13167,1724,7192,1442,0,179,7192,1442,6168,1264,1024,466,5975,1080,55985,3123,43691,3090,86,141,43605,3081,39835,2980,3770,1050,12294,1497,72127,3501,58174,3208,53,70,58121,3202,54814,3150,3307,773,13953,1484,56055,3116,48159,3134,69,116,48090,3132,47363,3094,727,317,7896,1095
310M100US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",3212324,2183,278763,8688,147765,5528,0,184,147765,5528,120659,5181,27106,2953,130998,6130,924277,15269,686348,13232,402,326,685946,13205,602689,11780,83257,5264,237929,8435,836539,11223,685618,11328,2258,675,683360,11268,619111,10702,64249,3576,150921,4987,1172745,12198,1025808,12690,1934,575,1023874,12633,978158,12160,45716,3015,146937,5156
310M100US38060,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2226719,1303,299132,8266,187133,8145,0,198,187133,8145,164443,7555,22690,2670,111999,5336,502336,10767,360022,9165,294,255,359728,9138,325633,7887,34095,3827,142314,6092,762951,12694,600677,11852,1315,533,599362,11891,552017,11925,47345,3801,162274,6886,662300,11751,557029,11715,559,230,556470,11739,534711,11281,21759,2310,105271,4370
310M100US38220,38220,"Pine Bluff, AR Metro Area",51595,1159,7563,1271,2849,857,0,184,2849,857,2200,784,649,362,4714,989,20659,1935,11444,1332,0,184,11444,1332,10106,1333,1338,654,9215,1461,14656,1584,10424,1455,0,184,10424,1455,9344,1479,1080,557,4232,824,8717,1298,7479,1182,0,184,7479,1182,7161,1170,318,251,1238,539
310M100US38300,38300,"Pittsburgh, PA Metro Area",1264145,1433,62004,3737,31079,2642,0,165,31079,2642,25311,2334,5768,1209,30925,2539,391284,8108,284230,7119,68,114,284162,7112,260434,6649,23728,2363,107054,4334,375439,7862,303248,7170,283,229,302965,7171,284821,6980,18144,2088,72191,3363,435418,8826,377566,8569,410,246,377156,8539,363645,8838,13511,1718,57852,3076
310M100US38340,38340,"Pittsfield, MA Metro Area",67319,723,4379,989,2228,682,0,195,2228,682,2020,661,208,147,2151,717,21495,2084,16483,1756,0,195,16483,1756,14427,1606,2056,664,5012,990,18961,1622,15126,1484,35,60,15091,1478,13265,1340,1826,678,3835,838,22484,2122,19501,2006,0,195,19501,2006,18431,1975,1070,435,2983,727
310M100US38540,38540,"Pocatello, ID Metro Area",44527,961,2492,684,1410,575,0,187,1410,575,1202,535,208,182,1082,439,13058,1822,9824,1770,0,187,9824,1770,8957,1671,867,372,3234,726,16928,1789,12596,1607,0,187,12596,1607,12014,1476,582,340,4332,926,12049,1498,10056,1373,0,187,10056,1373,9883,1365,173,136,1993,527
310M100US38860,38860,"Portland-South Portland-Biddeford, ME Metro Area",287624,973,16596,2511,9611,1721,0,155,9611,1721,8585,1668,1026,498,6985,1555,76150,4042,58366,3354,93,131,58273,3386,53540,3247,4733,1154,17784,2702,85175,3977,70004,3907,79,101,69925,3904,66063,3525,3862,1035,15171,1885,109703,4703,96038,4707,172,184,95866,4692,93542,4707,2324,550,13665,1874
310M100US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",1283578,2500,104053,5235,68515,5183,0,184,68515,5183,58697,4895,9818,1722,35538,3146,265902,8125,197954,7466,237,290,197717,7457,174778,7392,22939,2472,67948,3869,449075,9189,357213,8741,602,443,356611,8767,323988,7905,32623,2839,91862,4292,464548,9341,394362,8977,243,259,394119,8964,375863,8811,18256,2095,70186,3432
310M100US38940,38940,"Port St. Lucie, FL Metro Area",209759,1437,28163,3065,17008,2392,0,211,17008,2392,13681,2378,3327,1672,11155,1857,58570,4797,41469,4150,0,211,41469,4150,36910,3567,4559,1452,17101,2576,71905,4459,55133,3936,52,85,55081,3943,48925,3767,6156,1759,16772,2421,51121,4290,40336,3972,0,211,40336,3972,35954,3492,4382,1487,10785,1837
310M100US39100,39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",350011,1050,31164,2463,18629,2162,37,61,18592,2166,16844,2177,1748,658,12535,1652,95503,4531,69489,3859,0,185,69489,3859,62367,3677,7122,1327,26014,2688,115284,4533,94099,4245,445,348,93654,4279,86711,4233,6943,1300,21185,2084,108060,4492,92902,4450,615,270,92287,4455,88636,4206,3651,763,15158,1777
310M100US39140,39140,"Prescott, AZ Metro Area",103454,703,11631,1816,7678,1889,0,198,7678,1889,7135,1900,543,363,3953,1191,25433,2696,18864,2177,0,198,18864,2177,16643,2102,2221,790,6569,1320,39969,2804,27028,2659,0,198,27028,2659,25225,2650,1803,811,12941,1506,26421,2594,18136,2665,0,198,18136,2665,16348,2304,1788,944,8285,1427
310M100US39300,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",849168,1387,98771,5234,57252,3767,0,184,57252,3767,48500,3624,8752,1596,41519,3423,234088,8710,178742,7498,271,242,178471,7459,159306,7364,19165,2284,55346,4007,249726,6601,206222,6391,870,391,205352,6355,187556,6056,17796,1959,43504,2997,266583,7252,236597,7619,1177,457,235420,7619,223068,7459,12352,1830,29986,2762
310M100US39340,39340,"Provo-Orem, UT Metro Area",231278,1165,16429,2053,11813,1719,0,181,11813,1719,10742,1658,1071,489,4616,1050,40756,3137,30684,2519,0,181,30684,2519,28652,2463,2032,612,10072,1298,91936,3149,68976,2861,328,227,68648,2856,64972,2790,3676,832,22960,2164,82157,2898,68382,2810,176,182,68206,2792,65297,2834,2909,902,13775,1143
310M100US39380,39380,"Pueblo, CO Metro Area",81372,585,8351,1688,4348,1221,0,189,4348,1221,3001,861,1347,724,4003,907,23410,1799,15544,1432,0,189,15544,1432,14149,1427,1395,458,7866,1283,33437,2301,25319,2205,65,106,25254,2210,22790,2105,2464,1025,8118,1257,16174,1479,13262,1448,0,189,13262,1448,12571,1427,691,428,2912,734
310M100US39460,39460,"Punta Gorda, FL Metro Area",72694,1014,8108,1548,4663,1185,0,211,4663,1185,2552,761,2111,1029,3445,1092,21872,2226,13920,1854,0,211,13920,1854,12980,1809,940,406,7952,1657,27846,2449,20007,2038,58,95,19949,2030,18468,1873,1481,743,7839,1318,14868,2349,10267,1751,0,211,10267,1751,9960,1791,307,270,4601,1236
310M100US39540,39540,"Racine, WI Metro Area",103956,952,9452,1525,5013,955,0,145,5013,955,4002,909,1011,533,4439,1283,29455,2269,22214,2067,0,145,22214,2067,20054,2022,2160,657,7241,1446,39363,2524,32450,2202,0,145,32450,2202,29569,2306,2881,766,6913,1279,25686,2079,22391,1832,0,145,22391,1832,21340,1775,1051,456,3295,744
